시설아이디,supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar,생육주차,CO2
B농가,1.0,5.0,212.0,77.67,11.33,30.33,11,0.014580801944106925
B농가,1.0,5.0,592.17,78.83,12.67,39.33,11,0.476512758201701
B농가,1.0,5.0,591.33,79.17,13.5,56.17,11,0.47549210206561365
B농가,1.0,5.0,471.67,75.17,16.17,125.5,11,0.33009720534629405
B농가,1.0,5.0,412.5,69.17,20.33,162.0,11,0.25820170109356017
B농가,1.0,5.0,426.5,72.17,17.5,97.0,11,0.2752126366950182
B농가,1.0,5.0,435.67,78.83,14.67,32.83,11,0.2863547995139733
B농가,1.0,5.0,466.67,80.17,12.33,0.67,11,0.3240218712029162
B농가,1.0,5.0,507.33,76.67,10.17,0.0,11,0.3734264884568651
B농가,1.0,5.0,550.67,74.67,9.0,0.0,11,0.4260874848116646
B농가,1.0,5.0,581.83,74.83,9.0,0.0,11,0.46394896719319567
B농가,1.0,5.0,614.67,75.5,9.0,0.0,11,0.5038517618469015
B농가,1.0,5.0,638.5,76.67,9.0,0.0,11,0.5328068043742406
B농가,1.0,5.0,657.67,75.5,8.83,0.0,11,0.5560996354799513
B농가,1.0,5.0,684.5,74.17,9.0,0.0,11,0.5886998784933172
B농가,1.0,5.0,301.17,74.67,9.0,0.0,11,0.12292831105710816
B농가,1.0,5.0,224.0,76.0,8.5,0.0,11,0.02916160388821385
B농가,1.0,5.0,213.33,76.17,9.0,0.0,11,0.016196840826245458
B농가,1.0,5.0,209.33,73.5,9.33,0.0,11,0.01133657351154315
B농가,1.0,5.0,216.0,75.83,9.0,0.0,11,0.019441069258809233
B농가,1.0,5.0,213.33,73.83,9.0,0.0,11,0.016196840826245458
B농가,1.0,5.0,216.0,69.33,9.33,4.83,11,0.019441069258809233
B농가,1.0,5.17,370.17,70.17,10.17,63.0,11,0.206767922235723
B농가,1.0,5.83,564.17,69.0,15.33,179.5,11,0.44249088699878486
B농가,1.0,6.0,396.0,67.33,19.33,237.17,11,0.23815309842041313
B농가,1.0,5.83,379.0,60.67,19.67,398.33,11,0.2174969623329283
B농가,1.0,5.0,407.17,49.5,20.83,352.83,11,0.25172539489671936
B농가,1.0,5.17,386.5,59.83,20.33,229.33,11,0.22660996354799515
B농가,1.0,6.0,373.0,62.67,20.83,232.5,11,0.21020656136087484
B농가,1.0,6.0,358.17,69.67,17.83,85.83,11,0.19218712029161605
B농가,1.0,6.0,336.0,75.5,15.17,49.33,11,0.1652490886998785
B농가,1.0,6.0,380.0,73.83,11.67,2.17,11,0.2187120291616039
B농가,1.0,6.0,440.5,73.17,9.5,0.0,11,0.29222357229647633
B농가,1.0,6.0,479.0,71.33,9.0,0.0,11,0.33900364520048604
B농가,1.0,6.0,524.83,72.0,9.0,0.0,11,0.3946901579586878
B농가,1.0,6.0,558.5,72.17,8.83,0.0,11,0.4356014580801944
B농가,1.0,6.0,597.33,72.0,9.0,0.0,11,0.4827825030376671
B농가,1.0,6.0,629.17,69.0,9.0,0.0,11,0.5214702308626974
B농가,1.0,6.0,652.67,74.17,8.17,0.0,11,0.5500243013365734
B농가,1.0,6.0,682.5,75.0,8.0,0.0,11,0.586269744835966
B농가,1.0,6.0,457.83,75.33,8.0,0.0,11,0.313280680437424
B농가,1.0,6.0,212.0,73.67,9.17,0.0,11,0.014580801944106925
B농가,1.0,6.0,213.33,74.67,8.67,0.0,11,0.016196840826245458
B농가,1.0,6.0,220.0,69.83,9.17,0.0,11,0.024301336573511544
B농가,1.0,6.0,212.0,68.83,9.17,0.0,11,0.014580801944106925
B농가,1.0,6.0,214.67,69.83,8.5,6.0,11,0.0178250303766707
B농가,1.0,6.0,296.5,72.17,8.83,51.0,11,0.1172539489671932
B농가,1.0,3.67,627.17,69.83,10.83,77.33,11,0.5190400972053463
B농가,1.0,4.0,517.5,71.5,13.0,102.83,11,0.38578371810449574
B농가,1.0,4.0,389.17,74.0,17.17,179.17,11,0.22985419198055895
B농가,1.0,4.0,300.17,73.0,19.17,161.0,11,0.12171324422843258
B농가,1.0,4.0,345.5,66.5,17.67,182.5,11,0.1767922235722965
B농가,1.0,4.0,392.33,71.83,15.5,79.17,11,0.23369380315917374
B농가,1.0,3.33,393.17,75.5,12.67,29.5,11,0.23471445929526125
B농가,1.0,3.0,399.67,75.17,11.67,22.5,11,0.24261239368165252
B농가,1.17,4.5,434.17,76.0,10.17,0.83,11,0.2845321992709599
B농가,1.0,6.0,483.67,76.67,10.0,0.0,11,0.344678007290401
B농가,0.5,6.0,523.17,76.5,9.5,0.0,11,0.3926731470230862
B농가,0.0,6.0,551.83,73.33,8.83,0.0,11,0.4274969623329284
B농가,0.0,6.0,581.5,73.17,8.83,0.0,11,0.46354799513973266
B농가,0.0,6.0,607.5,72.33,9.0,0.0,11,0.4951397326852977
B농가,0.0,6.0,619.17,72.83,8.33,0.0,11,0.5093195625759416
B농가,0.0,6.0,636.83,70.83,8.83,0.0,11,0.5307776427703524
B농가,0.0,6.0,649.5,70.17,9.17,0.0,11,0.5461725394896719
B농가,0.0,6.0,650.17,68.33,9.17,0.0,11,0.5469866342648845
B농가,0.0,6.0,659.33,69.33,9.17,0.0,11,0.5581166464155529
B농가,0.0,6.0,658.33,66.83,9.17,0.0,11,0.5569015795868774
B농가,0.0,6.0,659.67,63.0,10.0,0.0,11,0.5585297691373025
B농가,0.0,6.0,658.67,62.67,9.83,0.0,11,0.5573147023086269
B농가,0.0,6.0,664.67,61.67,9.33,4.83,11,0.5646051032806804
B농가,0.0,6.0,622.33,63.67,10.0,66.0,11,0.5131591737545566
B농가,0.67,6.0,462.33,65.33,13.67,201.17,11,0.31874848116646415
B농가,1.0,6.0,358.0,65.5,16.0,168.0,11,0.1919805589307412
B농가,1.0,6.0,319.67,59.67,18.17,350.0,11,0.14540704738760635
B농가,1.0,6.0,347.5,54.83,21.17,303.17,11,0.17922235722964763
B농가,1.0,6.0,376.83,50.5,20.83,346.0,11,0.21486026731470229
B농가,1.0,6.0,385.0,56.17,19.83,266.67,11,0.22478736330498178
B농가,1.0,6.0,394.83,67.33,16.83,105.0,11,0.2367314702308627
B농가,1.0,6.0,366.33,72.83,16.17,67.0,11,0.20210206561360872
B농가,1.0,6.0,397.67,72.33,11.33,3.0,11,0.24018226002430135
B농가,1.0,6.0,448.33,68.5,8.83,0.0,11,0.30173754556500604
B농가,1.0,6.0,498.67,68.83,9.17,0.0,11,0.36290400972053466
B농가,1.0,6.0,534.33,69.17,9.17,0.0,11,0.40623329283110576
B농가,1.0,6.0,569.5,69.67,9.0,0.0,11,0.4489671931956258
B농가,1.0,6.0,593.33,67.83,9.5,0.0,11,0.4779222357229648
B농가,1.0,6.0,617.83,65.5,9.33,0.0,11,0.5076913730255165
B농가,1.0,6.0,634.83,64.17,9.5,0.0,12,0.5283475091130012
B농가,1.0,6.0,655.33,64.67,9.17,0.0,12,0.5532563791008506
B농가,1.0,6.0,669.0,67.0,9.33,0.0,12,0.5698663426488457
B농가,1.0,6.0,678.67,67.33,9.33,0.0,12,0.5816160388821384
B농가,1.0,6.0,684.83,66.0,9.0,0.0,12,0.5891008505467801
B농가,1.0,6.0,538.5,66.0,9.0,0.0,12,0.4113001215066829
B농가,1.0,6.0,290.83,67.0,9.17,0.0,12,0.11036452004860266
B농가,1.0,6.0,218.67,68.5,9.33,3.5,12,0.02268529769137301
B농가,1.0,6.0,527.17,70.0,9.17,44.0,12,0.39753341433778855
B농가,1.0,6.0,383.33,71.83,15.0,209.5,12,0.22275820170109353
B농가,1.0,6.0,419.67,64.33,17.17,248.83,12,0.2669137302551641
B농가,1.0,6.0,445.17,58.33,18.17,337.33,12,0.2978979343863913
B농가,1.0,6.0,402.83,56.5,18.83,300.0,12,0.2464520048602673
B농가,1.0,6.0,403.5,58.33,18.67,235.67,12,0.24726609963547996
B농가,1.0,6.0,356.83,70.5,15.17,117.5,12,0.19055893074119074
B농가,1.0,6.0,339.33,71.17,14.83,73.0,12,0.16929526123936814
B농가,1.0,6.0,329.33,72.0,11.17,22.5,12,0.15714459295261238
B농가,1.0,6.0,377.17,71.83,8.67,3.0,12,0.21527339003645202
B농가,1.0,6.0,424.5,73.5,9.17,0.0,12,0.27278250303766705
B농가,1.0,6.0,466.0,70.33,9.0,0.0,12,0.32320777642770354
B농가,1.0,6.0,514.0,66.83,9.33,0.0,12,0.38153098420413123
B농가,1.0,6.0,551.5,67.33,9.33,0.0,12,0.4270959902794654
B농가,1.0,6.0,586.17,67.33,9.0,0.0,12,0.46922235722964756
B농가,1.0,6.0,610.17,64.17,9.17,0.0,12,0.49838396111786143
B농가,1.0,6.0,639.33,62.83,9.33,0.0,12,0.5338153098420414
B농가,1.0,6.0,664.67,65.67,9.33,0.0,12,0.5646051032806804
B농가,1.0,6.0,685.83,71.17,8.5,0.0,12,0.5903159173754557
B농가,1.0,6.0,452.83,68.17,8.67,0.0,12,0.30720534629404617
B농가,1.0,6.0,218.67,68.67,9.0,0.0,12,0.02268529769137301
B농가,1.0,6.0,221.33,69.0,9.0,0.0,12,0.025917375455650076
B농가,1.0,6.0,224.0,67.83,9.33,0.0,12,0.02916160388821385
B농가,1.0,6.0,222.67,70.33,8.83,1.67,12,0.02754556500607532
B농가,1.0,6.0,220.0,72.0,9.5,29.33,12,0.024301336573511544
B농가,1.0,6.0,638.17,72.5,11.17,74.33,12,0.5324058323207775
B농가,1.0,6.0,521.17,75.33,12.67,99.67,12,0.3902430133657351
B농가,1.0,6.0,394.0,74.67,15.83,124.5,12,0.23572296476306198
B농가,1.0,6.0,358.0,70.67,18.5,227.0,12,0.1919805589307412
B농가,1.0,6.0,340.17,70.17,17.33,116.67,12,0.17031591737545568
B농가,1.0,6.0,325.0,65.17,19.0,185.33,12,0.15188335358444716
B농가,1.0,6.0,326.83,70.33,17.67,104.5,12,0.15410692588092342
B농가,1.0,6.0,323.17,77.67,13.67,20.83,12,0.14965978128797086
B농가,1.0,6.0,372.67,77.33,11.33,0.0,12,0.20980558930741192
B농가,1.0,6.0,421.0,78.33,10.17,0.0,12,0.26852976913730253
B농가,1.0,6.0,475.5,76.5,9.67,0.0,12,0.3347509113001215
B농가,1.0,6.0,513.67,75.5,8.67,0.0,12,0.3811300121506682
B농가,1.0,6.0,553.33,74.67,8.0,0.0,12,0.4293195625759417
B농가,1.0,6.0,585.5,71.0,9.5,0.0,12,0.468408262454435
B농가,1.0,6.0,613.67,68.33,9.33,0.0,12,0.5026366950182259
B농가,1.0,6.0,640.0,67.5,9.33,0.0,12,0.534629404617254
B농가,1.0,6.0,660.33,71.67,8.17,0.0,12,0.5593317132442285
B농가,1.0,6.0,685.17,73.0,9.5,0.0,12,0.5895139732685297
B농가,1.0,6.0,532.67,74.33,8.17,0.0,12,0.4042162818955042
B농가,1.0,6.0,210.67,69.0,9.17,0.0,12,0.012964763061968393
B농가,1.0,6.0,216.0,68.5,9.33,0.0,12,0.019441069258809233
B농가,1.0,6.0,220.0,66.5,8.67,0.0,12,0.024301336573511544
B농가,1.0,6.0,217.33,65.5,9.5,4.0,12,0.02105710814094777
B농가,1.0,6.0,367.5,68.0,8.83,65.0,12,0.20352369380315918
B농가,1.0,6.0,555.33,68.83,14.0,184.5,12,0.4317496962332929
B농가,1.0,6.0,432.5,65.5,17.83,245.67,12,0.2825030376670717
B농가,1.0,6.0,359.33,62.33,20.83,332.83,12,0.1935965978128797
B농가,1.0,6.0,388.5,59.5,21.33,356.0,12,0.2290400972053463
B농가,1.0,5.83,404.67,53.33,21.5,328.5,12,0.2486877278250304
B농가,1.0,6.0,382.17,52.5,21.5,265.5,12,0.2213487241798299
B농가,1.0,6.0,388.17,58.33,20.17,161.17,12,0.22863912515188337
B농가,1.0,6.0,372.33,72.67,17.0,45.33,12,0.20939246658566218
B농가,1.0,6.0,390.83,73.33,11.17,3.0,12,0.23187120291616037
B농가,1.0,6.0,446.17,70.67,8.5,0.0,12,0.29911300121506684
B농가,1.0,6.0,497.0,72.67,7.33,0.0,12,0.36087484811664644
B농가,1.0,6.0,533.17,72.0,6.67,0.0,12,0.404823815309842
B농가,1.0,6.0,566.33,72.33,6.0,0.0,12,0.4451154313487242
B농가,1.0,6.0,598.5,68.33,9.5,0.0,12,0.4842041312272175
B농가,1.0,6.0,620.83,66.67,9.33,0.0,12,0.5113365735115432
B농가,1.0,6.0,648.33,68.17,9.0,0.0,12,0.5447509113001215
B농가,1.0,6.0,671.83,64.67,9.0,0.0,12,0.5733049817739976
B농가,1.0,6.0,685.17,65.5,9.5,0.0,12,0.5895139732685297
B농가,1.0,6.0,377.67,65.17,9.33,0.0,12,0.21588092345078982
B농가,1.0,6.0,204.0,67.0,9.0,0.0,12,0.004860267314702308
B농가,1.0,6.0,218.67,64.5,9.67,0.0,12,0.02268529769137301
B농가,1.0,6.0,216.0,62.67,9.67,0.0,12,0.019441069258809233
B농가,1.0,6.0,222.67,63.33,9.83,2.5,12,0.02754556500607532
B농가,1.0,6.0,450.83,66.0,10.0,66.33,12,0.304775212636695
B농가,1.0,6.0,549.0,68.67,13.83,203.0,12,0.4240583232077764
B농가,1.0,6.0,388.33,65.67,17.83,255.33,12,0.22883353584447141
B농가,1.0,6.0,382.67,59.67,19.5,341.67,12,0.2219562575941677
B농가,1.0,6.0,399.17,57.83,21.5,352.0,12,0.24200486026731471
B농가,1.0,6.0,397.83,48.5,22.17,324.17,12,0.24037667071688942
B농가,1.0,6.0,410.33,50.33,20.0,279.67,12,0.2555650060753341
B농가,1.0,6.0,394.6,89.4,17.2,42.4,12,0.23645200486026735
B농가,1.0,6.0,465.83,93.17,12.0,2.67,12,0.32300121506682866
B농가,1.0,6.0,509.0,94.17,9.5,0.0,12,0.3754556500607533
B농가,1.0,6.0,536.0,94.33,8.33,0.0,12,0.4082624544349939
B농가,1.0,6.0,578.5,95.33,7.83,0.0,12,0.4599027946537059
B농가,1.0,6.0,604.5,96.67,7.5,0.0,12,0.491494532199271
B농가,1.0,6.0,639.33,94.67,8.0,0.0,12,0.5338153098420414
B농가,1.0,6.0,664.33,94.33,7.67,0.0,12,0.5641919805589308
B농가,1.0,6.0,681.33,94.5,7.83,0.0,12,0.5848481166464156
B농가,1.0,6.0,291.0,92.33,8.0,0.0,12,0.11057108140947752
B농가,1.0,6.0,220.0,92.33,8.0,0.0,12,0.024301336573511544
B농가,1.0,6.0,210.67,95.5,8.33,0.0,12,0.012964763061968393
B농가,1.0,6.0,220.0,94.33,7.83,0.0,12,0.024301336573511544
B농가,1.0,6.0,212.0,96.17,7.67,0.0,12,0.014580801944106925
B농가,1.0,6.0,217.33,93.67,8.0,0.0,12,0.02105710814094777
B농가,1.0,6.0,214.67,93.5,8.0,4.0,12,0.0178250303766707
B농가,1.0,6.0,297.83,92.67,9.0,54.67,12,0.1188699878493317
B농가,1.0,6.0,639.0,89.83,12.33,108.67,12,0.5334143377885784
B농가,1.0,6.0,505.5,90.83,15.33,131.67,12,0.3712029161603888
B농가,1.0,6.0,413.33,87.83,18.17,154.67,12,0.25921020656136085
B농가,1.0,6.0,376.17,82.83,18.83,180.17,12,0.21405832320777646
B농가,1.0,6.0,335.83,82.33,19.33,171.33,12,0.16504252733900363
B농가,1.0,6.0,326.17,87.33,17.33,85.5,12,0.1533049817739976
B농가,1.0,6.0,345.67,93.83,15.17,33.17,12,0.17699878493317134
B농가,1.0,6.0,384.67,95.5,13.0,4.17,12,0.22438639125151885
B농가,1.0,6.0,429.83,97.33,12.0,0.33,12,0.27925880923450785
B농가,1.0,6.0,479.33,97.67,12.0,0.0,12,0.33940461725394894
B농가,1.0,6.0,514.0,98.17,11.0,0.0,12,0.38153098420413123
B농가,1.0,6.0,555.67,98.17,10.83,0.0,12,0.4321628189550425
B농가,1.0,6.0,592.67,99.17,10.0,0.0,12,0.4771202916160388
B농가,1.0,6.0,627.17,98.67,10.0,0.0,12,0.5190400972053463
B농가,1.0,6.0,652.83,97.83,9.17,0.0,12,0.5502187120291616
B농가,1.0,6.0,672.67,97.17,8.17,0.0,12,0.574325637910085
B농가,1.0,6.0,600.0,97.67,7.67,0.0,12,0.48602673147023084
B농가,1.0,6.0,456.5,95.33,7.83,0.0,12,0.31166464155528556
B농가,1.0,6.0,375.67,96.0,7.33,0.0,12,0.21345078979343865
B농가,1.0,6.0,217.33,95.67,7.5,0.0,12,0.02105710814094777
B농가,1.0,6.0,217.33,93.83,6.5,0.0,12,0.02105710814094777
B농가,1.0,6.0,214.67,94.17,5.67,0.0,12,0.0178250303766707
B농가,1.0,6.0,216.0,95.0,5.33,4.5,12,0.019441069258809233
B농가,1.0,6.0,365.83,93.5,7.0,58.67,12,0.20149453219927094
B농가,1.0,6.0,558.17,87.5,13.0,160.67,12,0.43520048602673145
B농가,1.0,6.0,393.83,82.67,17.83,231.83,12,0.2355164034021871
B농가,1.0,6.0,354.5,78.0,20.0,312.0,12,0.18772782503037666
B농가,1.0,6.0,393.33,74.0,21.33,331.5,12,0.23490886998784932
B농가,1.0,5.83,404.5,73.83,21.33,305.17,12,0.24848116646415552
B농가,1.0,6.0,394.17,72.83,21.5,252.33,12,0.23592952612393683
B농가,1.0,6.0,422.33,79.5,19.17,136.33,12,0.27014580801944105
B농가,1.0,6.0,437.33,87.0,15.33,47.83,12,0.2883718104495747
B농가,1.0,6.0,463.83,95.67,11.33,3.0,12,0.3205710814094775
B농가,1.0,6.0,509.17,95.67,9.33,0.0,12,0.3756622114216282
B농가,1.0,6.0,545.5,97.0,8.17,0.0,12,0.4198055893074119
B농가,1.0,6.0,570.17,97.33,7.17,0.0,12,0.44978128797083833
B농가,1.0,6.0,595.17,98.0,7.0,0.0,12,0.48015795868772776
B농가,1.0,6.0,618.33,96.17,8.0,0.0,12,0.5082989064398542
B농가,1.0,6.0,643.83,97.17,7.5,0.0,12,0.5392831105710815
B농가,1.0,6.0,665.83,95.33,8.17,0.0,13,0.5660145808019441
B농가,1.0,6.0,677.67,97.17,7.33,0.0,13,0.5804009720534629
B농가,1.0,6.0,454.17,96.67,7.67,0.0,13,0.3088335358444715
B농가,1.0,6.0,218.67,93.83,8.17,0.0,13,0.02268529769137301
B농가,1.0,6.0,214.67,95.67,7.83,0.0,13,0.0178250303766707
B농가,1.0,6.0,210.67,96.0,7.67,0.0,13,0.012964763061968393
B농가,1.0,6.0,216.0,96.17,7.5,0.0,13,0.019441069258809233
B농가,1.0,6.0,213.33,94.33,8.0,4.0,13,0.016196840826245458
B농가,1.0,6.0,214.67,96.67,9.83,54.67,13,0.0178250303766707
B농가,1.0,6.0,487.17,90.33,15.0,152.33,13,0.3489307411907655
B농가,1.0,6.0,474.83,83.17,18.17,219.0,13,0.33393681652490886
B농가,1.0,6.0,424.83,75.17,20.83,302.17,13,0.27318347509113
B농가,1.0,6.0,410.83,60.83,21.5,327.5,13,0.2561725394896719
B농가,1.0,6.0,415.0,58.83,22.5,304.17,13,0.26123936816524906
B농가,1.0,6.0,405.33,66.33,22.5,239.67,13,0.24948967193195623
B농가,1.0,6.0,398.5,73.67,22.33,131.33,13,0.24119076549210205
B농가,1.0,6.0,406.83,85.5,19.0,45.0,13,0.2513122721749696
B농가,1.0,6.0,447.67,97.17,15.17,3.0,13,0.30093560145808024
B농가,1.0,6.0,500.2,99.6,13.4,0.0,13,0.36476306196840824
B농가,1.0,6.0,534.67,99.5,12.33,0.0,13,0.40664641555285536
B농가,1.0,6.0,571.33,99.0,11.5,0.0,13,0.45119076549210213
B농가,1.0,6.0,605.5,98.17,11.0,0.0,13,0.49270959902794653
B농가,1.0,6.0,628.67,98.17,10.33,0.0,13,0.5208626974483596
B농가,1.0,6.0,647.83,100.0,10.0,0.0,13,0.5441433778857838
B농가,1.0,6.0,671.5,98.83,11.0,0.0,13,0.5729040097205347
B농가,1.0,6.0,678.0,99.17,10.33,0.0,13,0.5808019441069259
B농가,1.0,6.0,529.83,98.83,9.83,0.0,13,0.4007654921020657
B농가,1.0,6.0,302.5,99.33,9.0,0.0,13,0.12454434993924667
B농가,1.0,6.0,216.0,99.33,9.0,0.0,13,0.019441069258809233
B농가,1.0,6.0,213.33,99.0,9.0,0.0,13,0.016196840826245458
B농가,1.0,6.0,208.0,99.33,9.0,0.0,13,0.009720534629404616
B농가,1.0,6.0,204.0,99.67,9.33,4.0,13,0.004860267314702308
B농가,1.0,6.0,372.67,98.67,11.5,48.5,13,0.20980558930741192
B농가,1.0,6.0,557.0,92.5,16.33,147.0,13,0.43377885783718106
B농가,1.0,6.0,410.33,89.67,19.0,213.17,13,0.2555650060753341
B농가,1.0,6.0,384.5,78.67,21.5,281.33,13,0.22417982989064397
B농가,1.0,6.0,414.67,73.17,22.17,298.83,13,0.26083839611178616
B농가,1.0,6.0,421.67,67.33,22.5,271.67,13,0.2693438639125152
B농가,1.0,6.0,411.17,67.67,23.0,198.33,13,0.25658566221142165
B농가,1.0,6.0,408.83,73.33,22.17,133.33,13,0.25374240583232077
B농가,1.0,6.0,426.33,89.0,19.0,47.5,13,0.27500607533414334
B농가,1.0,6.0,461.0,94.5,15.17,2.67,13,0.31713244228432563
B농가,1.0,6.0,508.5,96.67,12.83,0.0,13,0.37484811664641554
B농가,1.0,6.0,558.5,96.5,11.83,0.0,13,0.4356014580801944
B농가,1.0,6.0,587.0,97.17,11.0,0.0,13,0.47023086269744835
B농가,1.0,6.0,618.17,97.33,10.67,0.0,13,0.508104495747266
B농가,1.0,6.0,646.67,97.5,10.0,0.0,13,0.54273390036452
B농가,1.0,6.0,677.5,99.0,10.0,0.0,13,0.5801944106925881
B농가,1.0,6.0,454.33,99.67,11.0,0.0,13,0.3090279465370595
B농가,1.0,6.0,218.67,99.33,11.0,0.0,13,0.02268529769137301
B농가,1.0,6.0,226.67,99.17,11.0,0.0,13,0.03240583232077763
B농가,1.0,6.0,210.67,99.67,11.0,0.0,13,0.012964763061968393
B농가,1.0,6.0,213.33,99.33,11.0,0.0,13,0.016196840826245458
B농가,1.0,6.0,214.67,99.33,11.0,0.0,13,0.0178250303766707
B농가,1.0,6.0,214.67,99.33,11.0,0.0,13,0.0178250303766707
B농가,1.0,6.0,218.67,99.0,10.17,3.0,13,0.02268529769137301
B농가,1.0,6.0,220.0,98.5,11.33,42.5,13,0.024301336573511544
B농가,1.0,6.0,299.67,92.0,15.5,124.33,13,0.1211057108140948
B농가,1.0,6.0,549.33,85.17,20.33,181.17,13,0.42445929526123943
B농가,1.0,6.0,423.67,79.33,22.0,259.67,13,0.27177399756986637
B농가,1.0,6.0,414.33,76.33,23.17,267.83,13,0.26042527339003646
B농가,1.0,6.0,427.83,67.0,23.0,303.17,13,0.27682867557715674
B농가,1.0,6.0,422.17,71.17,23.0,201.17,13,0.26995139732685297
B농가,1.0,6.0,416.5,76.83,21.0,97.17,13,0.26306196840826246
B농가,1.0,6.0,433.33,92.5,18.17,34.17,13,0.2835115431348724
B농가,1.0,6.0,462.5,96.67,15.83,1.67,13,0.318955042527339
B농가,1.0,6.0,516.83,96.5,14.33,0.0,13,0.38496962332928314
B농가,1.0,6.0,564.67,98.0,14.0,0.0,13,0.4430984204131227
B농가,1.0,6.0,606.67,98.17,14.0,0.0,13,0.4941312272174969
B농가,1.0,6.0,648.33,98.83,13.67,0.0,13,0.5447509113001215
B농가,1.0,6.0,601.33,99.5,14.0,0.0,13,0.4876427703523694
B농가,1.0,6.0,379.33,99.33,13.17,0.0,13,0.21789793438639124
B농가,1.0,6.0,220.0,99.5,13.0,0.0,13,0.024301336573511544
B농가,1.0,6.0,212.0,100.0,13.0,0.0,13,0.014580801944106925
B농가,1.0,6.0,216.0,100.0,13.0,0.0,13,0.019441069258809233
B농가,1.0,6.0,212.0,98.67,12.17,0.0,13,0.014580801944106925
B농가,1.0,6.0,220.0,98.83,11.67,0.0,13,0.024301336573511544
B농가,1.0,6.0,214.67,98.83,11.33,0.0,13,0.0178250303766707
B농가,1.0,6.0,225.33,99.67,12.0,0.0,13,0.030777642770352383
B농가,1.0,6.0,220.0,100.0,12.0,0.33,13,0.024301336573511544
B농가,1.0,6.0,214.67,99.33,12.5,17.0,13,0.0178250303766707
B농가,1.0,6.0,213.33,98.33,13.83,29.83,13,0.016196840826245458
B농가,1.0,6.0,218.67,97.83,14.83,40.17,13,0.02268529769137301
B농가,1.0,6.0,582.5,96.67,15.0,35.33,13,0.4647630619684083
B농가,1.0,6.0,626.33,95.33,14.33,15.0,13,0.5180194410692589
B농가,1.0,6.0,624.5,97.5,14.0,20.0,13,0.5157958687727825
B농가,1.0,6.0,619.0,98.67,14.17,26.5,13,0.5091130012150669
B농가,1.0,6.0,628.17,94.83,14.67,20.33,13,0.5202551640340218
B농가,1.0,6.0,670.83,99.67,13.17,0.33,13,0.572089914945322
B농가,1.0,6.0,371.83,100.0,13.0,0.0,13,0.2087849331713244
B농가,1.0,6.0,216.0,99.67,13.0,0.0,13,0.019441069258809233
B농가,1.0,6.0,216.0,100.0,12.83,0.0,13,0.019441069258809233
B농가,1.0,6.0,216.0,99.67,12.17,0.0,13,0.019441069258809233
B농가,1.0,6.0,213.33,100.0,12.0,0.0,13,0.016196840826245458
B농가,1.0,6.0,214.67,100.0,12.0,0.0,13,0.0178250303766707
B농가,1.0,6.0,210.67,100.0,12.0,0.0,13,0.012964763061968393
B농가,1.0,6.0,214.67,100.0,12.0,0.0,13,0.0178250303766707
B농가,1.0,6.0,220.0,100.0,11.67,0.0,13,0.024301336573511544
B농가,1.0,6.0,212.0,100.0,11.0,0.0,13,0.014580801944106925
B농가,1.0,6.0,206.67,99.5,11.0,0.0,13,0.008104495747266084
B농가,1.0,6.0,224.0,99.67,11.0,0.0,13,0.02916160388821385
B농가,1.0,6.0,214.67,99.67,11.0,0.0,13,0.0178250303766707
B농가,1.0,6.0,212.0,99.67,10.17,0.0,13,0.014580801944106925
B농가,1.0,6.0,210.67,99.67,10.0,1.17,13,0.012964763061968393
B농가,1.0,6.0,214.67,99.33,10.83,17.5,13,0.0178250303766707
B농가,1.0,6.0,209.33,95.83,13.33,73.83,13,0.01133657351154315
B농가,1.0,6.0,518.0,93.83,15.5,95.33,13,0.3863912515188335
B농가,1.0,6.0,534.5,93.17,16.67,101.67,13,0.40643985419198053
B농가,1.0,6.0,416.0,92.0,17.67,114.83,13,0.2624544349939247
B농가,1.0,6.0,390.0,86.33,18.33,179.0,13,0.23086269744835966
B농가,1.0,6.0,393.33,80.33,20.67,200.17,13,0.23490886998784932
B농가,1.0,6.0,420.0,84.17,17.83,84.5,13,0.267314702308627
B농가,1.0,6.0,460.33,95.33,14.83,17.0,13,0.316318347509113
B농가,1.0,6.0,489.5,96.67,13.33,0.83,13,0.3517618469015796
B농가,1.0,6.0,540.67,98.33,12.0,0.0,13,0.4139368165249088
B농가,1.0,6.0,582.0,98.5,11.67,0.0,13,0.4641555285540705
B농가,1.0,6.0,618.5,98.17,11.0,0.0,13,0.508505467800729
B농가,1.0,6.0,653.83,98.67,10.83,0.0,13,0.5514337788578372
B농가,1.0,6.0,679.33,97.83,10.83,0.0,13,0.5824179829890644
B농가,1.0,6.0,300.33,97.5,9.67,0.0,13,0.12190765492102064
B농가,1.0,6.0,226.67,99.67,9.33,0.0,13,0.03240583232077763
B농가,1.0,6.0,214.67,99.17,10.0,0.0,13,0.0178250303766707
B농가,1.0,6.0,220.0,99.0,10.0,0.0,13,0.024301336573511544
B농가,1.0,6.0,217.33,99.67,10.0,0.0,13,0.02105710814094777
B농가,1.0,6.0,210.67,100.0,10.0,0.0,13,0.012964763061968393
B농가,1.0,6.0,213.33,100.0,10.0,0.0,13,0.016196840826245458
B농가,1.0,6.0,224.0,99.17,10.0,0.0,13,0.02916160388821385
B농가,1.0,6.0,209.33,100.0,10.0,2.17,13,0.01133657351154315
B농가,1.0,6.0,217.33,96.0,11.5,57.17,13,0.02105710814094777
